1.04;0.16
1.00;0.01
0.83;0.00
0.53;0.00
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.08
0.00;0.23
0.10;0.32
0.47;0.34
0.78;0.30
0.98;0.23
1.04;0.11
0.90;0.00
0.74;0.00
0.41;0.00
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.03
0.00;0.13
0.00;0.26
0.22;0.33
0.58;0.33
0.86;0.28
1.02;0.19
1.03;0.07
0.90;0.00
0.63;0.00
0.29;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.05
0.00;0.16
0.00;0.30
0.35;0.34
0.69;0.31
0.92;0.27
1.04;0.15
1.00;0.03
0.82;0.00
0.53;0.00
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.08
0.00;0.22
0.08;0.32
0.47;0.34
0.78;0.30
0.98;0.23
1.04;0.07
0.96;0.00
0.73;0.00
0.42;0.00
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.03
0.00;0.12
0.00;0.26
0.23;0.33
0.58;0.34
0.86;0.28
1.01;0.20
1.04;0.07
0.89;0.00
0.64;0.00
0.29;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.05
0.00;0.18
0.00;0.30
0.36;0.33
0.69;0.33
0.92;0.26
1.07;0.16
1.00;0.02
0.83;0.00
0.55;0.00
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.08
0.00;0.23
0.09;0.32
0.47;0.32
0.78;0.30
0.98;0.23
1.04;0.11
0.95;0.00
0.74;0.00
0.41;0.00
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.12
0.00;0.26
0.22;0.34
0.58;0.33
0.85;0.28
1.02;0.20
1.03;0.08
0.89;0.00
0.65;0.00
0.28;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.05
0.00;0.18
0.00;0.30
0.35;0.33
0.68;0.32
0.93;0.27
1.04;0.15
1.00;0.01
0.83;0.00
0.52;0.00
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.09
0.00;0.20
0.03;0.30
0.41;0.34
0.74;0.31
0.95;0.24
1.04;0.13
1.03;0.00
0.78;0.00
0.47;0.00
0.06;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.10
0.00;0.24
0.16;0.33
0.53;0.34
0.85;0.30
1.00;0.21
1.04;0.08
0.93;0.00
