0.00;0.03
0.00;0.05
0.00;0.08
0.00;0.16
0.00;0.16
0.00;0.18
0.22;0.18
0.41;0.18
0.58;0.17
0.72;0.16
0.86;0.12
0.95;0.10
1.01;0.09
1.04;0.03
1.03;0.00
0.98;0.00
0.90;0.00
0.79;0.00
0.64;0.00
0.48;0.00
0.29;0.00
0.10;0.00
0.00;0.00
delay,correlation
highshift: (milli*1000)-35
highr: (*1000)958
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.04
0.00;0.08
0.00;0.13
0.00;0.16
0.01;0.17
0.19;0.18
0.39;0.18
0.55;0.17
0.72;0.16
0.85;0.14
0.94;0.10
1.01;0.08
1.04;0.04
1.04;0.00
0.99;0.00
0.91;0.00
0.81;0.00
0.68;0.00
0.49;0.00
0.32;0.00
0.13;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.04
0.00;0.06
0.00;0.12
0.00;0.16
0.00;0.17
0.14;0.18
0.31;0.18
0.50;0.18
0.68;0.16
0.80;0.15
0.91;0.12
0.99;0.09
0.99;0.06
1.04;0.02
1.06;0.00
0.95;0.00
0.87;0.00
0.71;0.00
0.56;0.00
0.39;0.00
0.20;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.02
0.00;0.06
0.00;0.09
0.00;0.11
0.00;0.17
0.06;0.19
0.25;0.18
0.43;0.18
0.61;0.17
0.75;0.18
0.87;0.13
0.97;0.10
1.03;0.06
1.04;0.03
1.03;0.00
0.97;0.00
0.87;0.00
0.76;0.00
0.62;0.00
0.45;0.00
0.25;0.00
0.06;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.00
0.00;0.04
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.17
0.15;0.18
0.35;0.18
0.53;0.17
0.70;0.16
0.82;0.14
0.92;0.14
1.00;0.08
1.03;0.03
1.04;0.01
1.00;0.00
0.93;0.00
0.83;0.00
0.69;0.00
0.53;0.00
0.35;0.00
