0.41;0.05
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.27
0.22;0.58
0.58;0.85
0.86;0.98
1.01;0.97
1.02;0.86
0.89;0.60
0.64;0.30
0.29;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.04
0.00;0.39
0.37;0.69
0.69;0.90
0.91;1.00
1.03;0.96
1.00;0.79
0.83;0.52
0.53;0.18
0.20;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.16
0.09;0.49
0.46;0.77
0.79;0.95
0.97;1.02
1.02;0.91
0.95;0.71
0.73;0.41
0.41;0.05
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.27
0.22;0.60
0.59;0.85
0.86;0.95
1.01;0.98
1.01;0.86
0.89;0.62
0.64;0.29
0.30;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.04
0.00;0.38
0.35;0.69
0.68;0.90
0.90;0.99
1.03;0.96
1.00;0.79
0.83;0.52
0.53;0.18
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.16
0.09;0.49
0.46;0.77
0.78;0.95
0.97;1.00
1.04;0.89
0.96;0.71
0.73;0.41
0.42;0.05
0.01;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.28
0.22;0.60
0.54;0.85
0.86;0.98
1.02;0.99
1.02;0.86
0.89;0.62
0.64;0.29
0.15;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.28;0.65
0.63;0.87
0.89;0.99
1.03;0.98
1.02;0.83
0.86;0.57
0.58;0.24
0.22;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.11
0.03;0.44
0.41;0.73
0.74;0.93
0.95;0.99
1.04;0.94
0.98;0.75
0.78;0.47
0.43;0.12
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.16;0.55
0.52;0.81
0.81;0.97
1.00;0.99
0.99;0.89
0.92;0.66
0.68;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.28;0.65
0.63;0.87
0.89;0.99
1.03;0.97
1.02;0.84
0.86;0.57
0.58;0.23
0.23;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.02;0.44
0.41;0.73
0.73;0.93
0.95;0.99
1.04;0.93
0.98;0.75
0.78;0.42
0.47;0.11
0.08;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.15;0.56
0.52;0.81
0.82;0.97
1.00;0.99
1.04;0.89
0.92;0.66
0.68;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.28;0.65
0.64;0.88
0.90;1.00
1.02;0.97
1.01;0.83
0.86;0.57
0.58;0.23
0.22;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.02;0.44
0.41;0.73
0.73;0.93
0.95;1.00
1.04;0.94
0.98;0.75
0.78;0.46
0.47;0.11
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.16;0.55
0.53;0.81
0.82;0.97
0.99;0.99
1.04;0.90
0.92;0.66
0.70;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.28;0.65
0.63;0.87
0.91;0.99
1.02;0.97
1.01;0.83
0.86;0.57
0.58;0.23
0.22;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.02;0.44
0.41;0.73
0.73;0.93
0.95;1.00
1.04;0.94
0.98;0.75
0.78;0.46
0.47;0.11
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.16
0.09;0.50
0.44;0.77
0.78;0.95
0.97;1.00
1.04;0.94
0.97;0.75
0.78;0.46
0.47;0.11
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.15;0.55
0.52;0.81
0.82;0.97
1.00;1.00
1.03;0.89
0.92;0.66
0.69;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.34
0.29;0.65
0.64;0.87
0.89;0.99
1.02;0.97
1.02;0.83
0.86;0.57
0.58;0.23
0.23;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.02;0.44
0.41;0.73
0.73;0.93
0.97;1.00
1.04;0.94
0.99;0.75
0.78;0.46
0.47;0.11
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.16;0.54
0.52;0.81
0.82;0.97
1.00;0.99
1.03;0.89
0.92;0.66
0.68;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.29;0.65
0.63;0.87
0.89;0.99
1.03;0.97
1.01;0.83
0.86;0.57
0.58;0.23
0.22;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.02;0.44
0.41;0.73
0.73;0.93
0.95;1.00
1.04;0.94
0.98;0.75
0.78;0.46
0.47;0.11
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.17;0.55
0.53;0.81
0.82;0.97
1.00;1.00
1.04;0.89
0.93;0.66
0.69;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.28
0.22;0.60
0.58;0.84
0.86;0.98
1.01;0.99
1.03;0.86
0.89;0.62
0.65;0.29
0.28;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.04
0.00;0.39
0.35;0.69
0.68;0.90
0.92;1.00
1.04;0.96
1.00;0.79
0.82;0.51
0.53;0.18
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.16
0.09;0.50
0.46;0.77
0.77;0.95
0.97;1.00
1.04;0.96
0.98;0.75
0.78;0.46
0.47;0.11
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.16;0.55
0.52;0.81
0.82;0.97
1.00;0.99
1.04;0.89
0.93;0.66
0.69;0.35
0.35;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.28
0.21;0.60
0.58;0.85
0.86;0.98
1.01;0.99
1.03;0.86
0.89;0.62
0.64;0.29
0.29;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.04
0.00;0.39
0.35;0.69
0.68;0.90
0.92;1.00
1.03;0.96
1.00;0.79
0.82;0.52
0.53;0.18
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.16
0.09;0.50
0.47;0.77
0.76;0.95
0.98;1.00
1.04;0.91
0.94;0.71
0.73;0.41
0.41;0.05
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.28
0.22;0.60
0.58;0.85
0.86;0.98
1.01;0.99
1.03;0.86
0.89;0.62
0.64;0.29
0.29;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.33
0.28;0.65
0.64;0.87
0.89;0.99
1.03;0.97
1.01;0.83
0.86;0.57
0.58;0.23
0.22;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.03;0.44
0.41;0.73
0.73;0.93
0.95;1.00
1.04;0.93
0.98;0.75
0.78;0.46
0.47;0.11
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.22
0.16;0.55
0.53;0.81
