0.000,0.846
0.000,0.772
0.000,0.777
0.000,0.758
0.000,0.738
0.000,0.826
0.039,0.865
0.415,0.899
0.738,0.958
0.963,0.938
1.041,0.958
0.973,0.973
0.767,0.938
0.455,0.953
0.073,0.934
0.000,0.885
0.000,0.880
0.000,0.811
0.000,0.762
0.000,0.777
0.000,0.743
0.000,0.767
0.000,0.846
0.186,0.865
0.547,0.924
0.836,0.958
1.012,0.948
1.026,0.978
0.938,0.963
0.660,0.929
0.347,0.938
0.000,0.899
0.000,0.875
0.000,0.865
0.000,0.787
0.000,0.767
0.000,0.772
0.000,0.738
0.000,0.811
0.000,0.860
0.288,0.880
0.670,0.938
0.943,0.943
1.036,0.948
1.002,0.978
0.831,0.948
0.538,0.943
0.176,0.943
0.000,0.890
0.000,0.875
0.000,0.831
0.000,0.767
0.000,0.777
0.000,0.758
0.000,0.748
0.000,0.836
0.093,0.865
0.469,0.909
0.777,0.963
0.978,0.943
1.065,0.968
0.953,0.973
0.733,0.929
0.411,0.948
0.029,0.919
0.000,0.875
0.000,0.875
0.000,0.797
0.000,0.767
0.000,0.772
0.000,0.743
0.000,0.782
0.000,0.850
0.235,0.870
0.587,0.929
0.865,0.948
1.012,0.943
1.026,0.982
0.890,0.958
0.621,0.934
0.288,0.943
0.000,0.894
0.000,0.880
0.000,0.860
0.000,0.782
0.000,0.777
0.000,0.762
0.000,0.738
0.000,0.821
0.000,0.855
0.376,0.885
0.699,0.938
0.934,0.934
1.036,0.953
0.987,0.973
0.797,0.934
0.494,0.938
0.122,0.924
0.000,0.880
0.000,0.880
0.000,0.816
0.000,0.767
0.000,0.777
0.000,0.748
0.000,0.758
0.000,0.841
0.142,0.860
0.533,0.919
0.806,0.958
0.992,0.938
1.036,0.973
0.924,0.963
0.694,0.929
0.362,0.943
0.000,0.904
0.000,0.870
0.000,0.870
0.000,0.792
0.000,0.767
0.000,0.772
0.000,0.738
0.000,0.802
0.000,0.855
0.283,0.880
0.621,0.934
0.894,0.943
1.031,0.943
1.012,0.978
0.850,0.948
0.577,0.938
0.215,0.948
0.000,0.890
0.000,0.875
0.000,0.841
0.000,0.772
0.000,0.777
0.000,0.758
0.000,0.743
0.000,0.826
0.044,0.860
0.489,0.904
0.748,0.948
0.958,0.938
1.041,0.958
0.968,0.968
0.762,0.934
0.445,0.953
0.073,0.929
0.000,0.885
0.000,0.880
0.000,0.806
0.000,0.767
0.000,0.772
0.000,0.743
0.000,0.767
0.000,0.846
0.191,0.865
0.552,0.929
0.826,0.953
1.007,0.948
1.031,0.978
0.909,0.958
0.655,0.938
0.318,0.943
0.000,0.894
0.000,0.875
0.000,0.865
0.000,0.782
0.000,0.772
0.000,0.762
0.000,0.738
0.000,0.811
0.000,0.860
0.327,0.885
0.670,0.934
0.919,0.934
1.036,0.953
1.007,0.978
0.821,0.943
0.538,0.948
0.166,0.938
0.000,0.885
0.000,0.880
0.000,0.826
0.000,0.767
0.000,0.777
0.000,0.753
0.000,0.748
0.000,0.831
0.093,0.860
0.469,0.914
0.782,0.948
0.978,0.938
1.041,0.963
0.948,0.958
0.723,0.929
0.401,0.938
0.015,0.904
0.000,0.870
0.000,0.875
0.000,0.792
0.000,0.767
0.000,0.772
0.000,0.738
0.000,0.782
0.000,0.836
0.235,0.870
0.606,0.929
0.870,0.943
1.002,0.943
1.017,0.982
0.904,0.953
0.611,0.934
0.298,0.938
0.000,0.890
0.000,0.880
0.000,0.850
0.000,0.777
0.000,0.777
0.000,0.762
0.000,0.738
0.000,0.821
0.000,0.855
0.371,0.890
0.714,0.938
0.934,0.938
1.036,0.953
0.982,0.973
0.797,0.934
0.489,0.943
0.112,0.929
0.000,0.880
0.000,0.880
0.000,0.811
0.000,0.767
0.000,0.777
0.000,0.743
0.000,0.762
0.000,0.836
0.147,0.860
0.508,0.919
0.816,0.958
0.987,0.943
1.105,0.973
0.929,0.963
0.689,0.919
0.352,0.938
0.000,0.899
0.000,0.875
0.000,0.870
0.000,0.787
0.000,0.772
0.000,0.767
0.000,0.738
0.000,0.806
0.000,0.855
0.293,0.880
0.640,0.938
0.885,0.938
1.026,0.948
1.017,0.978
0.850,0.948
0.572,0.943
0.210,0.943
0.000,0.890
0.000,0.885
0.000,0.836
0.000,0.772
0.000,0.777
0.000,0.758
0.000,0.743
0.000,0.821
0.049,0.860
0.425,0.909
0.753,0.953
0.987,0.938
1.046,0.963
0.968,0.968
0.753,0.924
0.440,0.943
0.064,0.924
0.000,0.880
0.000,0.880
0.000,0.802
