0.000,0.860
0.000,0.782
0.000,0.767
0.000,0.772
0.000,0.743
0.000,0.816
0.000,0.870
0.367,0.885
0.709,0.943
0.934,0.948
1.041,0.943
0.987,0.978
0.802,0.943
0.499,0.934
0.127,0.938
0.000,0.880
0.000,0.870
0.000,0.826
0.000,0.762
0.000,0.772
0.000,0.758
0.000,0.753
0.000,0.841
0.137,0.870
0.508,0.914
0.806,0.963
0.992,0.943
1.036,0.963
0.963,0.973
0.694,0.924
0.367,0.934
0.000,0.909
0.000,0.865
0.000,0.870
0.000,0.797
0.000,0.758
0.000,0.772
0.000,0.743
0.000,0.792
0.000,0.865
0.279,0.880
0.635,0.929
0.890,0.943
1.031,0.943
1.012,0.973
0.860,0.963
0.582,0.934
0.230,0.948
0.000,0.894
0.000,0.865
0.000,0.846
0.000,0.772
0.000,0.767
0.000,0.767
0.000,0.738
0.000,0.826
0.039,0.875
0.435,0.904
0.743,0.953
0.963,0.948
1.051,0.953
0.973,0.978
0.762,0.943
0.455,0.938
0.083,0.938
0.000,0.880
0.000,0.875
0.000,0.816
0.000,0.762
0.000,0.777
0.000,0.753
0.000,0.762
0.000,0.850
0.186,0.875
0.552,0.919
0.836,0.963
1.007,0.948
1.031,0.973
0.909,0.968
0.660,0.924
0.313,0.938
0.000,0.904
0.000,0.865
0.000,0.865
0.000,0.787
0.000,0.762
0.000,0.772
0.000,0.743
0.000,0.806
0.000,0.870
0.332,0.880
0.670,0.934
0.914,0.948
1.031,0.943
1.002,0.978
0.782,0.953
0.538,0.938
0.166,0.943
0.000,0.890
0.000,0.865
0.000,0.836
0.000,0.767
0.000,0.772
0.000,0.762
0.000,0.743
0.000,0.836
0.093,0.875
0.474,0.904
0.782,0.958
0.973,0.938
1.036,0.953
0.953,0.973
0.733,0.929
0.406,0.924
0.024,0.919
0.000,0.865
0.000,0.870
0.000,0.806
0.000,0.758
0.000,0.772
0.000,0.748
0.000,0.777
0.000,0.855
0.230,0.875
0.591,0.929
0.850,0.958
1.012,0.943
1.022,0.973
0.885,0.963
0.621,0.924
0.264,0.938
0.000,0.899
0.000,0.870
0.000,0.860
0.000,0.782
0.000,0.767
0.000,0.772
0.000,0.738
0.000,0.816
0.000,0.865
0.376,0.885
0.709,0.938
0.943,0.943
1.041,0.943
0.987,0.973
0.797,0.934
0.499,0.929
0.122,0.938
0.000,0.880
0.000,0.865
0.000,0.826
0.000,0.762
0.000,0.772
0.000,0.758
0.000,0.753
0.000,0.841
0.137,0.870
0.513,0.914
0.797,0.958
0.992,0.943
1.031,0.958
0.919,0.973
0.694,0.924
0.362,0.934
0.000,0.909
0.000,0.865
0.000,0.870
0.000,0.797
0.000,0.762
0.000,0.772
0.000,0.743
0.000,0.792
0.000,0.865
0.288,0.880
0.626,0.929
0.894,0.953
1.022,0.943
1.012,0.978
0.841,0.958
0.577,0.934
0.215,0.948
0.000,0.904
0.000,0.865
0.000,0.846
0.000,0.772
0.000,0.767
0.000,0.767
0.000,0.738
0.000,0.826
0.044,0.875
0.455,0.899
0.743,0.953
0.963,0.943
1.007,0.953
0.973,0.973
0.767,0.938
0.455,0.934
0.073,0.934
0.000,0.875
0.000,0.875
0.000,0.816
0.000,0.762
0.000,0.777
0.000,0.753
0.000,0.762
0.000,0.850
0.186,0.870
0.557,0.919
0.841,0.963
1.002,0.948
1.031,0.973
0.909,0.968
0.660,0.924
0.283,0.938
0.000,0.904
0.000,0.865
0.000,0.865
0.000,0.787
0.000,0.762
0.000,0.772
0.000,0.738
0.000,0.806
0.000,0.870
0.337,0.880
0.665,0.934
0.894,0.948
1.036,0.943
1.007,0.978
0.831,0.953
0.538,0.938
0.176,0.943
0.000,0.880
0.000,0.865
0.000,0.836
0.000,0.767
0.000,0.772
0.000,0.762
0.000,0.743
0.000,0.836
0.098,0.875
0.479,0.904
0.782,0.958
0.973,0.943
1.026,0.958
0.953,0.973
0.738,0.929
0.430,0.938
0.029,0.919
0.000,0.860
0.000,0.870
0.000,0.806
0.000,0.758
0.000,0.777
0.000,0.748
0.000,0.777
0.000,0.860
0.244,0.875
0.596,0.929
0.860,0.958
1.017,0.943
1.026,0.978
0.880,0.963
0.616,0.924
0.269,0.938
0.000,0.899
0.000,0.870
0.000,0.860
0.000,0.787
0.000,0.767
0.000,0.772
0.000,0.738
0.000,0.816
0.000,0.865
0.386,0.880
0.714,0.938
0.938,0.943
1.036,0.943
0.992,0.963
0.792,0.934
0.503,0.929
0.137,0.934
0.000,0.875
0.000,0.865
0.000,0.821
0.000,0.762
0.000,0.772
0.000,0.758
0.000,0.753
0.000,0.841
0.142,0.870
0.518,0.914
0.811,0.958
0.997,0.948
1.031,0.963
0.929,0.973
0.699,0.924
0.342,0.934
0.000,0.909
0.000,0.865
0.000,0.870
0.000,0.797
0.000,0.762
0.000,0.772
0.000,0.743
0.000,0.797
0.000,0.860
0.288,0.880
0.645,0.929
0.894,0.953
1.026,0.934
1.012,0.973
0.855,0.958
0.572,0.934
0.225,0.948
0.000,0.894
0.000,0.865
0.000,0.846
0.000,0.772
0.000,0.767
0.000,0.767
0.000,0.738
0.000,0.826
0.044,0.875
