0.45;0.65
0.67;0.79
0.95;0.91
0.89;0.70
0.61;0.38
0.37;0.09
0.12;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.17
0.03;0.38
0.24;0.53
0.49;0.68
0.74;0.82
0.99;0.93
0.82;0.62
0.58;0.33
0.32;0.04
0.08;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.20
0.07;0.41
0.32;0.58
0.58;0.73
0.82;0.86
0.99;0.88
0.74;0.53
0.53;0.23
0.24;0.02
0.03;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.06
0.00;0.27
0.16;0.46
0.41;0.63
0.65;0.77
0.90;0.88
0.90;0.76
0.66;0.43
0.41;0.14
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.10
0.00;0.31
0.29;0.49
0.41;0.65
0.65;0.80
0.94;0.91
0.87;0.72
0.62;0.38
0.36;0.10
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.11
0.00;0.35
0.23;0.53
0.49;0.68
0.74;0.81
0.99;0.93
0.82;0.65
0.58;0.35
0.32;0.05
0.14;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.19
0.03;0.38
0.28;0.55
0.54;0.70
0.78;0.85
1.03;0.96
0.78;0.60
0.53;0.28
0.29;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.19
0.08;0.41
0.28;0.55
0.53;0.70
0.78;0.84
1.03;0.94
0.78;0.58
0.53;0.28
0.32;0.05
0.07;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.21
0.08;0.44
0.33;0.56
0.60;0.72
0.83;0.86
0.99;0.88
0.74;0.53
0.52;0.23
0.24;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.06
0.00;0.28
0.11;0.39
0.39;0.61
0.62;0.78
0.86;0.89
0.94;0.80
0.70;0.48
