0.836,0.367
0.953,0.034
0.186,0.000
0.000,0.000
0.000,0.000
0.000,0.249
0.674,0.415
0.978,0.132
0.420,0.000
0.000,0.000
0.000,0.000
0.000,0.122
0.464,0.420
1.031,0.225
0.630,0.000
0.000,0.000
0.000,0.000
0.000,0.049
0.239,0.406
0.978,0.298
0.811,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.352
0.880,0.367
0.938,0.005
0.122,0.000
0.000,0.000
0.000,0.000
0.000,0.274
0.723,0.401
1.022,0.108
0.367,0.000
0.000,0.000
0.000,0.000
0.000,0.161
0.528,0.420
1.036,0.205
0.577,0.000
0.000,0.000
0.000,0.000
0.000,0.064
0.308,0.411
1.002,0.283
0.762,0.000
0.000,0.000
0.000,0.000
0.000,0.010
0.054,0.371
0.909,0.347
0.909,0.000
0.064,0.000
0.000,0.000
0.000,0.000
0.000,0.298
0.777,0.396
1.002,0.078
0.332,0.000
0.000,0.000
0.000,0.000
0.000,0.196
0.582,0.420
1.036,0.181
0.518,0.000
0.000,0.000
0.000,0.000
0.000,0.078
0.367,0.367
1.017,0.269
0.718,0.000
0.000,0.000
0.000,0.000
0.000,0.005
0.127,0.406
0.953,0.332
0.875,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.327
0.811,0.381
0.973,0.005
0.235,0.000
0.000,0.000
0.000,0.000
0.000,0.230
0.635,0.411
1.031,0.156
0.459,0.000
0.000,0.000
0.000,0.000
0.000,0.117
0.430,0.425
0.997,0.239
0.670,0.000
0.000,0.000
0.000,0.000
0.000,0.039
0.196,0.401
0.958,0.318
0.831,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.352
0.850,0.352
0.953,0.020
0.161,0.000
0.000,0.000
0.000,0.000
0.000,0.259
0.645,0.406
1.017,0.098
0.401,0.000
0.000,0.000
0.000,0.000
0.000,0.142
0.513,0.420
1.036,0.215
0.611,0.000
0.000,0.000
0.000,0.000
0.000,0.059
0.264,0.401
0.997,0.293
0.792,0.000
0.000,0.000
0.000,0.000
0.000,0.010
0.020,0.430
0.890,0.362
0.953,0.000
0.098,0.000
0.000,0.000
0.000,0.000
0.000,0.288
0.704,0.401
1.012,0.098
0.337,0.000
0.000,0.000
0.000,0.000
0.000,0.181
0.572,0.474
1.036,0.196
0.577,0.000
0.000,0.000
0.000,0.000
0.000,0.073
0.332,0.411
1.056,0.283
0.753,0.000
0.000,0.000
0.000,0.000
0.000,0.015
0.093,0.386
0.987,0.342
0.890,0.000
0.015,0.000
0.000,0.000
0.000,0.000
0.000,0.308
0.792,0.450
0.992,0.064
0.254,0.000
0.000,0.000
0.000,0.000
0.000,0.166
0.606,0.420
1.036,0.161
0.489,0.000
0.000,0.000
0.000,0.000
0.000,0.098
0.401,0.420
1.022,0.254
0.733,0.000
0.000,0.000
0.000,0.000
0.000,0.029
0.161,0.391
0.953,0.327
0.855,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.332
0.831,0.318
0.973,0.034
0.200,0.000
0.000,0.000
0.000,0.000
0.000,0.244
0.670,0.386
1.031,0.147
0.435,0.000
0.000,0.000
0.000,0.000
0.000,0.127
0.459,0.420
1.041,0.230
0.630,0.000
0.000,0.000
0.000,0.000
0.000,0.044
0.230,0.396
0.978,0.313
0.811,0.000
0.000,0.000
0.000,0.000
0.000,0.005
0.000,0.352
0.816,0.367
0.943,0.000
0.147,0.000
0.000,0.000
0.000,0.000
0.000,0.259
0.714,0.401
1.017,0.117
0.367,0.000
0.000,0.000
0.000,0.000
0.000,0.152
0.518,0.459
1.036,0.205
0.577,0.000
0.000,0.000
0.000,0.000
0.000,0.064
0.288,0.406
1.046,0.293
0.767,0.000
0.000,0.000
0.000,0.000
0.000,0.005
0.049,0.371
0.909,0.313
0.914,0.000
0.049,0.000
0.000,0.000
0.000,0.000
0.000,0.298
0.753,0.425
0.997,0.083
0.313,0.000
0.000,0.000
0.000,0.000
0.000,0.191
0.582,0.420
1.041,0.186
0.518,0.000
0.000,0.000
0.000,0.000
0.000,0.083
0.352,0.415
1.017,0.269
0.679,0.000
0.000,0.000
0.000,0.000
0.000,0.020
0.088,0.386
0.938,0.342
0.860,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.323
0.836,0.386
0.978,0.054
0.239,0.000
0.000,0.000
0.000,0.000
0.000,0.225
0.626,0.406
1.036,0.152
0.469,0.000
0.000,0.000
0.000,0.000
0.000,0.112
0.371,0.420
1.041,0.239
0.670,0.000
0.000,0.000
0.000,0.000
0.000,0.034
0.186,0.396
0.953,0.327
0.841,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.337
0.846,0.371
0.948,0.068
0.181,0.000
0.000,0.000
0.000,0.000
0.000,0.254
0.684,0.376
1.022,0.127
0.411,0.000
