0.86;0.00
0.73;0.00
0.58;0.00
0.41;0.00
0.22;0.00
0.02;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.09
0.00;0.14
0.00;0.17
0.04;0.18
0.23;0.18
0.42;0.17
0.59;0.17
0.74;0.15
0.86;0.13
0.96;0.10
1.01;0.08
1.04;0.04
1.05;0.00
0.98;0.00
0.89;0.00
0.75;0.00
0.65;0.00
0.46;0.00
0.28;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.04
0.00;0.05
0.00;0.07
0.00;0.06
0.00;0.06
0.00;0.08
0.00;0.16
0.00;0.11
0.00;0.18
0.15;0.18
0.36;0.18
0.53;0.17
0.70;0.16
0.83;0.14
0.93;0.13
0.97;0.08
1.04;0.05
1.04;0.01
0.99;0.00
0.92;0.00
0.82;0.00
0.69;0.00
0.52;0.00
0.35;0.00
0.16;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.04
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.11
0.00;0.11
0.00;0.15
0.00;0.17
0.10;0.18
0.30;0.18
0.47;0.18
0.65;0.14
0.79;0.15
0.90;0.12
0.98;0.09
1.03;0.06
1.04;0.02
1.02;0.00
0.96;0.00
0.86;0.00
0.73;0.00
0.59;0.00
0.42;0.00
0.22;0.00
0.02;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.07
0.00;0.01
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.09
0.00;0.14
0.00;0.21
0.05;0.18
0.23;0.26
0.42;0.18
0.60;0.17
0.74;0.15
0.87;0.13
0.96;0.10
1.02;0.06
1.04;0.03
1.05;0.00
0.99;0.00
0.89;0.00
0.77;0.00
0.64;0.00
0.46;0.00
0.29;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.13
0.00;0.09
0.00;0.19
0.17;0.19
0.35;0.19
0.53;0.17
0.70;0.16
0.83;0.14
0.87;0.12
1.00;0.10
1.06;0.05
1.05;0.01
1.00;0.00
0.93;0.00
0.82;0.00
0.68;0.00
0.51;0.00
0.35;0.00
0.23;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.11
0.00;0.15
0.00;0.19
0.10;0.17
0.29;0.17
0.47;0.18
0.64;0.16
0.79;0.14
0.89;0.12
0.99;0.09
1.03;0.06
1.04;0.02
1.02;0.00
0.95;0.00
0.86;0.00
0.73;0.00
0.58;0.00
0.41;0.00
0.32;0.00
0.02;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.07
0.00;0.15
0.00;0.15
0.03;0.17
0.23;0.18
0.43;0.17
0.59;0.18
0.74;0.15
0.87;0.13
0.96;0.10
1.02;0.08
1.04;0.04
1.03;0.00
0.98;0.01
0.89;0.00
0.78;0.00
0.64;0.00
0.46;0.00
0.28;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.07
0.00;0.06
0.00;0.08
0.00;0.12
0.00;0.16
0.00;0.18
0.17;0.18
0.36;0.18
0.55;0.17
0.69;0.16
0.83;0.14
0.93;0.12
1.00;0.08
1.04;0.05
1.04;0.01
1.00;0.00
0.92;0.00
0.82;0.00
0.68;0.00
0.52;0.00
0.35;0.00
0.19;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.09
0.00;0.10
0.00;0.15
0.00;0.17
0.10;0.19
0.29;0.18
0.48;0.18
0.64;0.17
0.80;0.15
0.91;0.10
0.95;0.09
1.03;0.08
1.06;0.01
1.02;0.00
0.95;0.00
0.86;0.00
0.73;0.00
0.58;0.00
0.41;0.00
0.22;0.00
0.01;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.03
0.00;0.04
0.00;0.05
0.00;0.06
0.00;0.06
0.00;0.07
0.00;0.09
0.00;0.14
0.00;0.17
0.00;0.18
0.23;0.18
0.42;0.18
0.59;0.17
0.64;0.15
0.87;0.13
0.96;0.10
1.02;0.07
1.05;0.04
1.03;0.02
0.98;0.00
0.88;0.00
0.78;0.00
0.63;0.00
0.47;0.00
0.28;0.00
0.09;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.07
0.00;0.05
0.00;0.06
