0.86;0.00
0.74;0.00
0.60;0.00
0.41;0.00
0.23;0.00
0.04;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.08
0.00;0.13
0.00;0.16
0.03;0.18
0.23;0.18
0.41;0.18
0.58;0.17
0.73;0.17
0.87;0.13
0.95;0.10
1.02;0.07
1.06;0.04
1.03;0.00
0.99;0.00
0.90;0.00
0.79;0.00
0.65;0.00
0.48;0.00
0.31;0.00
0.10;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.17
0.15;0.18
0.34;0.12
0.52;0.17
0.69;0.16
0.82;0.15
0.92;0.05
1.00;0.08
1.03;0.06
1.04;0.02
1.01;0.00
0.98;0.00
0.85;0.00
0.72;0.00
0.57;0.00
0.39;0.00
0.21;0.00
0.01;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.02
0.00;0.01
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.05
0.00;0.07
0.00;0.12
0.00;0.16
0.00;0.18
0.15;0.20
0.34;0.18
0.52;0.17
0.69;0.16
0.83;0.14
0.92;0.11
1.00;0.08
1.03;0.05
1.06;0.01
1.00;0.00
0.93;0.00
0.82;0.00
0.70;0.00
0.54;0.00
0.36;0.00
0.17;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.00
0.00;0.01
0.00;0.02
0.00;0.03
0.00;0.04
0.00;0.06
0.00;0.10
0.00;0.14
0.00;0.17
0.06;0.18
0.28;0.18
0.47;0.18
0.63;0.17
0.77;0.15
0.89;0.12
0.98;0.09
1.03;0.06
1.04;0.01
1.03;0.00
0.96;0.00
0.87;0.00
