0;0
0;0
0;0
0;51
90;155
180;204
211;179
154;89
38;0
0;0
0;0
0;0
0;0
0;14
43;120
157;193
212;197
184;128
85;13
0;0
0;0
0;0
0;0
0;0
0;57
80;151
176;202
213;192
177;125
93;21
0;0
0;0
0;0
0;0
0;8
33;116
154;192
211;199
186;132
93;18
0;0
0;0
0;0
0;0
0;5
41;119
154;193
211;198
184;129
86;14
0;0
0;0
0;0
0;0
0;0
0;73
94;155
182;200
212;182
163;95
60;0
0;0
0;0
0;0
0;0
0;0
4;94
133;181
205;203
199;151
115;40
0;0
0;0
0;0
0;0
0;0
13;97
136;183
206;203
197;147
112;42
0;0
0;0
0;0
0;0
0;0
0;30
69;140
176;201
213;188
171;107
59;0
0;0
0;0
0;0
0;0
0;0
0;80
109;167
190;204
212;182
170;105
74;0
0;0
0;0
0;0
0;0
0;29
63;136
171;199
212;185
172;112
65;0
0;0
0;0
0;0
0;0
0;29
59;138
173;200
212;189
170;109
62;0
0;0
0;0
0;0
0;0
0;0
0;78
107;156
194;205
207;169
151;84
45;0
0;0
0;0
0;0
0;0
0;0
9;93
132;179
205;204
199;151
115;42
0;0
0;0
0;0
0;0
0;0
12;99
140;182
205;203
197;149
112;41
0;0
0;0
0;0
0;0
0;0
0;66
94;157
192;204
211;177
152;80
37;0
0;0
0;0
0;0
0;0
0;0
20;101
131;180
200;204
207;168
147;82
43;0
0;0
0;0
0;0
0;0
0;44
78;145
178;203
217;186
164;101
53;0
0;0
0;0
0;0
0;0
0;41
78;147
182;202
212;184
160;98
49;0
0;0
0;0
0;0
0;0
0;0
18;94
129;175
203;204
200;154
122;48
11;0
0;0
0;0
0;0
0;0
0;24
48;125
151;191
210;200
193;134
93;36
0;0
0;0
0;0
0;0
0;4
38;117
154;192
211;198
186;131
89;16
0;0
0;0
0;0
0;0
0;0
16;115
146;184
206;203
201;147
110;39
0;0
0;0
0;0
0;0
0;0
0;46
72;142
168;198
212;196
188;133
106;26
0;0
0;0
0;0
0;0
0;0
0;84
124;175
201;204
203;159
125;56
0;0
0;0
0;0
0;0
0;0
1;87
113;177
202;204
201;164
121;52
0;0
0;0
0;0
0;0
0;0
0;32
57;131
167;198
212;193
176;117
72;0
0;0
0;0
0;0
0;0
0;0
0;71
98;160
184;204
211;182
156;92
42;0
0;0
0;0
0;0
0;0
0;50
90;156
183;203
211;179
154;88
38;0
0;0
0;0
0;0
0;0
0;31
64;139
173;197
211;188
168;110
61;0
0;0
0;0
0;0
0;0
0;0
0;80
108;167
190;204
224;181
166;105
68;0
0;0
0;0
0;0
0;0
0;7
23;105
142;188
208;207
189;142
103;32
0;0
0;0
0;0
0;0
0;0
27;108
146;188
209;200
