0.000,0.000
0.000,0.000
0.000,0.318
0.269,0.621
0.616,0.860
0.885,0.978
1.017,1.007
1.007,0.821
0.860,0.596
0.587,0.235
0.220,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.088
0.029,0.435
0.411,0.679
0.728,0.919
0.948,0.987
1.026,0.929
0.904,0.738
0.767,0.450
0.459,0.103
0.083,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.225
0.191,0.547
0.538,0.806
0.860,0.958
0.997,0.978
1.026,0.870
0.904,0.626
0.665,0.318
0.313,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.005
0.000,0.352
0.313,0.660
0.650,0.885
0.914,0.982
1.031,0.973
0.997,0.792
0.846,0.518
0.538,0.191
0.200,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.142
0.083,0.523
0.469,0.753
0.767,0.938
0.968,0.987
1.031,0.914
1.002,0.704
0.728,0.406
0.420,0.054
0.034,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.264
0.230,0.591
0.587,0.836
0.855,0.968
1.012,0.973
1.017,0.841
0.885,0.596
0.621,0.274
0.274,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.049
0.000,0.367
0.371,0.689
0.699,0.899
0.934,0.963
1.026,0.938
0.982,0.767
0.811,0.484
0.499,0.142
0.132,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.181
0.137,0.513
0.538,0.787
0.806,0.948
0.938,0.992
1.026,0.885
0.924,0.665
0.699,0.357
0.332,0.005
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.313
0.279,0.630
0.626,0.870
0.880,0.978
1.017,0.963
1.007,0.811
0.850,0.557
0.582,0.220
0.220,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.098
0.039,0.455
0.420,0.733
0.738,0.919
0.978,0.987
1.031,0.919
0.963,0.733
0.758,0.440
0.455,0.088
0.093,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.293
0.186,0.591
0.547,0.816
0.831,0.934
0.997,0.982
1.026,0.860
0.904,0.630
0.655,0.303
0.318,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.015
0.000,0.362
0.332,0.670
0.665,0.885
0.938,0.987
1.026,0.948
1.022,0.792
0.821,0.508
0.533,0.186
0.166,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.147
0.093,0.489
0.523,0.762
0.772,0.973
0.973,0.992
1.031,0.904
0.948,0.694
0.723,0.396
0.396,0.044
0.020,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.279
0.200,0.601
0.591,0.860
0.855,0.978
1.007,0.973
1.017,0.836
0.875,0.587
0.611,0.264
0.264,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.064
0.000,0.396
0.367,0.704
0.709,0.899
0.938,0.987
1.026,0.938
0.978,0.738
0.792,0.479
0.523,0.132
0.117,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.196
0.152,0.528
0.508,0.792
0.806,0.953
0.992,0.982
1.022,0.890
0.924,0.660
0.684,0.352
0.352,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.323
0.269,0.635
0.635,0.860
0.890,0.978
1.022,0.963
1.007,0.811
0.846,0.547
0.567,0.239
0.210,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.112
0.049,0.455
0.425,0.733
0.748,0.924
0.982,0.987
1.031,0.919
0.963,0.723
0.753,0.440
0.430,0.083
0.064,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.244
0.205,0.567
0.562,0.816
0.841,0.968
1.007,0.963
1.022,0.860
0.899,0.621
0.645,0.303
0.298,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.039
0.000,0.371
0.342,0.674
0.679,0.894
0.914,0.987
1.031,0.948
0.992,0.782
0.811,0.494
0.523,0.166
0.156,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.156
0.103,0.494
0.479,0.767
0.782,0.938
0.978,0.978
1.022,0.899
0.943,0.689
0.718,0.386
0.396,0.029
0.024,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.288
0.249,0.606
0.601,0.846
0.870,0.978
1.012,0.968
1.022,0.836
0.870,0.582
0.596,0.254
0.254,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.073
0.000,0.420
0.391,0.709
0.718,0.909
0.938,1.017
1.031,0.934
0.978,0.748
0.806,0.464
0.474,0.117
0.108,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.215
0.156,0.533
0.523,0.797
0.821,0.958
0.992,0.982
1.026,0.894
0.919,0.650
0.679,0.342
0.337,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.332
0.303,0.684
0.645,0.875
0.850,0.982
1.026,0.958
1.007,0.802
0.841,0.543
0.587,0.205
0.196,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.117
0.064,0.455
0.435,0.748
0.753,0.929
0.963,0.992
1.031,0.919
0.943,0.738
0.694,0.420
0.430,0.059
0.029,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.254
0.171,0.577
0.567,0.826
0.846,0.963
1.007,0.987
1.022,0.855
0.890,0.616
0.640,0.293
0.303,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.029
0.000,0.376
0.362,0.679
0.679,0.890
0.919,0.992
1.026,0.943
1.012,0.772
0.806,0.508
0.518,0.156
0.147,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.186
0.112,0.503
0.450,0.772
0.787,0.943
0.948,0.987
1.031,0.894
0.934,0.679
0.709,0.391
0.386,0.020
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.293
0.259,0.616
0.587,0.855
0.875,0.978
1.022,0.968
1.007,0.821
0.870,0.577
0.596,0.225
0.244,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.078
0.000,0.430
0.396,0.714
0.733,0.914
0.943,0.987
1.051,0.934
0.973,0.748
0.772,0.469
0.474,0.112
0.108,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.215
0.161,0.538
0.533,0.802
0.816,0.958
0.992,0.982
1.026,0.870
0.914,0.572
0.670,0.327
0.337,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.024
0.000,0.352
0.303,0.645
0.655,0.870
0.904,0.982
